return_id,order_id,return_reason,return_date
R0006345,O00115648,Size issue,2024-09-23
R0006346,O00115649,Wrong item,2024-12-19
R0006347,O00115683,Damaged item,2025-10-19
R0006348,O00115705,Wrong item,2024-09-17
R0006349,O00115713,Quality issue,2025-03-13
R0006350,O00115779,Quality issue,2025-12-15
R0006351,O00115823,Damaged item,2025-10-20
R0006352,O00115828,Damaged item,2025-07-19
R0006353,O00115871,Size issue,2024-12-19
R0006354,O00115880,Changed mind,2025-07-24
R0006355,O00115923,Changed mind,2025-11-26
R0006356,O00115933,Damaged item,2025-12-03
R0006357,O00115958,Wrong item,2025-06-09
R0006358,O00115959,Quality issue,2025-07-02
R0006359,O00116011,Wrong item,2025-12-02
R0006360,O00116037,Late delivery,2025-08-12
R0006361,O00116041,Size issue,2025-12-02
R0006362,O00116046,Late delivery,2024-04-21
R0006363,O00116057,Quality issue,2025-05-17
R0006364,O00116071,Wrong item,2024-07-21
R0006365,O00116073,Quality issue,2025-07-04
R0006366,O00116137,Late delivery,2024-09-04
R0006367,O00116147,Damaged item,2024-03-17
R0006368,O00116155,Damaged item,2025-11-21
R0006369,O00116160,Changed mind,2025-05-30
R0006370,O00116167,Size issue,2025-05-07
R0006371,O00116183,Wrong item,2024-07-20
R0006372,O00116190,Changed mind,2025-05-16
R0006373,O00116192,Size issue,2025-05-16
R0006374,O00116307,Changed mind,2025-10-14
R0006375,O00116360,Wrong item,2025-11-04
R0006376,O00116385,Size issue,2025-02-03
R0006377,O00116402,Size issue,2024-03-05
R0006378,O00116409,Changed mind,2025-10-15
R0006379,O00116429,Size issue,2025-12-15
R0006380,O00116431,Changed mind,2024-05-05
R0006381,O00116432,Wrong item,2025-03-11
R0006382,O00116450,Wrong item,2025-12-13
R0006383,O00116456,Changed mind,2025-06-09
R0006384,O00116466,Wrong item,2025-12-27
R0006385,O00116481,Changed mind,2023-06-03
R0006386,O00116495,Quality issue,2025-11-11
R0006387,O00116500,Late delivery,2025-12-08
R0006388,O00116521,Changed mind,2025-09-01
R0006389,O00116530,Quality issue,2025-01-20
R0006390,O00116583,Late delivery,2024-11-24
R0006391,O00116585,Size issue,2025-06-20
R0006392,O00116595,Wrong item,2025-01-27
R0006393,O00116606,Wrong item,2025-08-17
R0006394,O00116627,Changed mind,2025-12-21
R0006395,O00116642,Size issue,2024-08-08
R0006396,O00116660,Size issue,2024-03-23
R0006397,O00116695,Damaged item,2024-12-01
R0006398,O00116703,Changed mind,2025-09-18
R0006399,O00116764,Size issue,2025-05-02
R0006400,O00116766,Late delivery,2025-11-22
R0006401,O00116772,Damaged item,2025-10-08
R0006402,O00116779,Size issue,2026-01-01
R0006403,O00116780,Damaged item,2026-01-13
R0006404,O00116792,Size issue,2025-05-03
R0006405,O00116859,Quality issue,2026-01-03
R0006406,O00116901,Size issue,2025-06-22
R0006407,O00116929,Damaged item,2025-12-23
R0006408,O00116932,Damaged item,2024-08-18
R0006409,O00116934,Damaged item,2025-04-09
R0006410,O00116943,Damaged item,2025-10-17
R0006411,O00116955,Quality issue,2025-06-12
R0006412,O00116959,Quality issue,2025-01-27
R0006413,O00116960,Wrong item,2026-01-01
R0006414,O00116979,Changed mind,2025-01-01
R0006415,O00116983,Damaged item,2024-04-03
R0006416,O00117023,Quality issue,2025-07-31
R0006417,O00117066,Wrong item,2024-11-23
R0006418,O00117076,Wrong item,2025-04-18
R0006419,O00117099,Quality issue,2025-06-28
R0006420,O00117101,Quality issue,2024-05-31
R0006421,O00117133,Wrong item,2025-11-25
R0006422,O00117144,Late delivery,2026-01-21
R0006423,O00117164,Late delivery,2024-06-27
R0006424,O00117172,Late delivery,2024-12-11
R0006425,O00117213,Damaged item,2026-01-29
R0006426,O00117249,Quality issue,2023-10-20
R0006427,O00117253,Changed mind,2024-03-05
R0006428,O00117268,Quality issue,2025-06-12
R0006429,O00117283,Quality issue,2025-05-20
R0006430,O00117295,Size issue,2025-11-24
R0006431,O00117304,Late delivery,2025-09-12
R0006432,O00117363,Wrong item,2025-10-16
R0006433,O00117376,Damaged item,2025-11-24
R0006434,O00117382,Quality issue,2024-09-11
R0006435,O00117426,Size issue,2024-03-07
R0006436,O00117467,Damaged item,2024-09-20
R0006437,O00117471,Quality issue,2025-03-16
R0006438,O00117474,Quality issue,2025-11-07
R0006439,O00117520,Wrong item,2026-01-09
R0006440,O00117523,Late delivery,2024-02-11
R0006441,O00117537,Quality issue,2023-11-23
R0006442,O00117541,Size issue,2025-08-15
R0006443,O00117546,Quality issue,2023-12-10
R0006444,O00117564,Damaged item,2025-12-04
R0006445,O00117566,Wrong item,2024-01-13
R0006446,O00117571,Wrong item,2025-09-18
R0006447,O00117586,Size issue,2025-10-14
R0006448,O00117602,Late delivery,2025-06-13
R0006449,O00117642,Late delivery,2024-09-23
R0006450,O00117651,Late delivery,2025-06-28
R0006451,O00117681,Wrong item,2024-11-07
R0006452,O00117688,Changed mind,2025-04-18
R0006453,O00117704,Damaged item,2025-02-07
R0006454,O00117715,Wrong item,2025-08-06
R0006455,O00117731,Quality issue,2025-04-16
R0006456,O00117792,Changed mind,2026-01-05
R0006457,O00117845,Changed mind,2025-06-02
R0006458,O00117872,Quality issue,2023-06-19
R0006459,O00117931,Late delivery,2025-04-22
R0006460,O00117959,Late delivery,2023-11-30
R0006461,O00117964,Wrong item,2025-06-09
R0006462,O00117993,Late delivery,2024-04-10
R0006463,O00117997,Changed mind,2024-10-09
R0006464,O00118011,Late delivery,2024-02-25
R0006465,O00118033,Damaged item,2025-12-10
R0006466,O00118034,Wrong item,2025-12-23
R0006467,O00118058,Wrong item,2025-09-16
R0006468,O00118104,Late delivery,2023-11-09
R0006469,O00118115,Quality issue,2024-12-01
R0006470,O00118123,Quality issue,2026-01-16
R0006471,O00118136,Late delivery,2025-06-03
R0006472,O00118163,Changed mind,2025-08-14
R0006473,O00118167,Wrong item,2025-10-02
R0006474,O00118190,Late delivery,2025-02-11
R0006475,O00118234,Changed mind,2024-10-14
R0006476,O00118245,Late delivery,2025-12-08
R0006477,O00118248,Changed mind,2026-01-11
R0006478,O00118249,Wrong item,2023-12-28
R0006479,O00118267,Wrong item,2025-01-15
R0006480,O00118273,Changed mind,2025-11-14
R0006481,O00118304,Size issue,2023-09-07
R0006482,O00118327,Changed mind,2025-11-09
R0006483,O00118340,Quality issue,2025-03-22
R0006484,O00118344,Late delivery,2025-04-26
R0006485,O00118354,Size issue,2025-12-24
R0006486,O00118361,Wrong item,2025-08-30
R0006487,O00118388,Late delivery,2025-03-16
R0006488,O00118397,Wrong item,2025-02-10
R0006489,O00118400,Quality issue,2024-08-04
R0006490,O00118445,Late delivery,2026-01-08
R0006491,O00118461,Changed mind,2023-11-09
R0006492,O00118496,Wrong item,2025-09-23
R0006493,O00118580,Quality issue,2025-12-12
R0006494,O00118583,Damaged item,2025-12-11
R0006495,O00118585,Late delivery,2023-09-03
R0006496,O00118593,Damaged item,2024-09-28
R0006497,O00118608,Damaged item,2023-03-28
R0006498,O00118637,Size issue,2025-01-05
R0006499,O00118643,Quality issue,2025-09-04
R0006500,O00118653,Late delivery,2024-09-28
R0006501,O00118663,Damaged item,2025-11-25
R0006502,O00118667,Changed mind,2026-01-05
R0006503,O00118678,Wrong item,2023-08-14
R0006504,O00118713,Quality issue,2025-05-04
R0006505,O00118715,Quality issue,2025-08-23
R0006506,O00118752,Size issue,2024-05-01
R0006507,O00118754,Wrong item,2025-07-11
R0006508,O00118775,Quality issue,2025-09-19
R0006509,O00118787,Size issue,2024-03-17
R0006510,O00118798,Damaged item,2025-04-13
R0006511,O00118819,Wrong item,2024-02-27
R0006512,O00118836,Size issue,2026-01-18
R0006513,O00118867,Damaged item,2025-01-21
R0006514,O00118869,Quality issue,2025-06-30
R0006515,O00118884,Changed mind,2025-05-03
R0006516,O00118890,Changed mind,2024-10-06
R0006517,O00118901,Late delivery,2025-08-27
R0006518,O00118903,Wrong item,2025-10-25
R0006519,O00118929,Wrong item,2025-03-30
R0006520,O00118939,Late delivery,2024-08-21
R0006521,O00118966,Changed mind,2025-02-06
R0006522,O00118968,Damaged item,2025-12-11
R0006523,O00118989,Size issue,2025-12-01
R0006524,O00118995,Damaged item,2023-10-09
R0006525,O00119000,Late delivery,2023-12-04
R0006526,O00119049,Damaged item,2025-06-14
R0006527,O00119078,Changed mind,2025-11-23
R0006528,O00119120,Damaged item,2025-08-03
R0006529,O00119128,Changed mind,2025-08-04
R0006530,O00119158,Damaged item,2025-11-29
R0006531,O00119160,Wrong item,2025-12-08
R0006532,O00119170,Wrong item,2025-07-14
R0006533,O00119178,Quality issue,2025-11-15
R0006534,O00119179,Late delivery,2025-11-30
R0006535,O00119195,Late delivery,2025-06-23
R0006536,O00119216,Changed mind,2025-01-30
R0006537,O00119236,Quality issue,2023-12-05
R0006538,O00119242,Size issue,2025-04-17
R0006539,O00119272,Wrong item,2025-06-17
R0006540,O00119292,Size issue,2023-05-30
R0006541,O00119309,Quality issue,2025-04-14
R0006542,O00119349,Changed mind,2025-11-16
R0006543,O00119385,Quality issue,2025-09-04
R0006544,O00119423,Wrong item,2025-09-03
R0006545,O00119475,Quality issue,2025-08-25
R0006546,O00119480,Quality issue,2025-04-29
R0006547,O00119497,Wrong item,2026-01-11
R0006548,O00119540,Damaged item,2023-11-23
R0006549,O00119562,Size issue,2025-12-17
R0006550,O00119568,Late delivery,2025-07-14
R0006551,O00119578,Damaged item,2025-11-05
R0006552,O00119596,Changed mind,2023-11-13
R0006553,O00119616,Quality issue,2023-09-12
R0006554,O00119637,Size issue,2026-01-18
R0006555,O00119690,Quality issue,2024-06-22
R0006556,O00119709,Late delivery,2026-01-19
R0006557,O00119722,Quality issue,2026-01-25
R0006558,O00119725,Damaged item,2025-06-29
R0006559,O00119736,Quality issue,2025-10-03
R0006560,O00119739,Quality issue,2025-02-10
R0006561,O00119819,Changed mind,2025-01-21
R0006562,O00119840,Wrong item,2025-06-20
R0006563,O00119846,Size issue,2025-09-17
R0006564,O00119871,Changed mind,2024-03-14
R0006565,O00119880,Late delivery,2025-11-30
R0006566,O00119891,Quality issue,2025-09-02
R0006567,O00119902,Late delivery,2024-02-05
R0006568,O00119910,Damaged item,2025-04-26
R0006569,O00119926,Quality issue,2023-11-23
R0006570,O00119933,Quality issue,2025-02-12
R0006571,O00119947,Damaged item,2025-11-29
R0006572,O00119955,Wrong item,2025-03-11
R0006573,O00119985,Wrong item,2025-08-04
R0006574,O00119989,Changed mind,2024-10-09
R0006575,O00120045,Wrong item,2023-04-15
R0006576,O00120048,Damaged item,2023-10-16
R0006577,O00120064,Size issue,2024-03-15
R0006578,O00120066,Late delivery,2024-04-13
R0006579,O00120070,Quality issue,2024-11-20
R0006580,O00120096,Late delivery,2026-01-15
R0006581,O00120123,Damaged item,2024-11-28
R0006582,O00120130,Changed mind,2025-07-05
R0006583,O00120163,Damaged item,2025-12-22
R0006584,O00120211,Quality issue,2025-12-12
R0006585,O00120237,Late delivery,2025-11-26
R0006586,O00120240,Wrong item,2025-09-18
R0006587,O00120255,Quality issue,2025-09-24
R0006588,O00120260,Damaged item,2023-08-12
R0006589,O00120266,Damaged item,2024-10-31
R0006590,O00120286,Quality issue,2025-08-14
R0006591,O00120291,Size issue,2025-05-30
R0006592,O00120320,Late delivery,2025-09-20
R0006593,O00120335,Quality issue,2024-05-02
R0006594,O00120391,Late delivery,2023-06-08
R0006595,O00120399,Size issue,2023-12-13
R0006596,O00120410,Wrong item,2025-07-15
R0006597,O00120424,Damaged item,2025-10-23
R0006598,O00120438,Quality issue,2024-04-30
R0006599,O00120447,Late delivery,2024-02-17
R0006600,O00120484,Quality issue,2025-06-14
R0006601,O00120497,Quality issue,2023-10-08
R0006602,O00120501,Damaged item,2024-06-05
R0006603,O00120506,Quality issue,2025-12-15
R0006604,O00120536,Changed mind,2024-06-21
R0006605,O00120538,Damaged item,2025-06-26
R0006606,O00120540,Quality issue,2026-01-08
R0006607,O00120560,Quality issue,2025-12-11
R0006608,O00120572,Size issue,2025-08-22
R0006609,O00120578,Quality issue,2025-12-16
R0006610,O00120582,Wrong item,2024-10-20
R0006611,O00120598,Changed mind,2026-01-17
R0006612,O00120601,Size issue,2025-09-02
R0006613,O00120602,Size issue,2024-09-04
R0006614,O00120605,Quality issue,2024-09-13
R0006615,O00120616,Quality issue,2024-12-09
R0006616,O00120633,Wrong item,2025-01-07
R0006617,O00120649,Quality issue,2024-01-17
R0006618,O00120665,Late delivery,2025-05-01
R0006619,O00120668,Quality issue,2025-07-25
R0006620,O00120696,Damaged item,2024-01-17
R0006621,O00120703,Wrong item,2025-12-21
R0006622,O00120722,Size issue,2024-01-14
R0006623,O00120732,Size issue,2025-02-13
R0006624,O00120741,Quality issue,2025-05-13
R0006625,O00120752,Late delivery,2026-01-12
R0006626,O00120764,Quality issue,2023-06-04
R0006627,O00120787,Wrong item,2025-12-10
R0006628,O00120849,Size issue,2026-01-22
R0006629,O00120868,Damaged item,2025-06-19
R0006630,O00120883,Damaged item,2024-06-19
R0006631,O00120898,Damaged item,2024-12-28
R0006632,O00120904,Damaged item,2026-01-13
R0006633,O00120920,Size issue,2025-11-01
R0006634,O00120940,Late delivery,2025-05-29
R0006635,O00120941,Quality issue,2025-05-25
R0006636,O00120959,Quality issue,2024-10-23
R0006637,O00121005,Wrong item,2025-05-23
R0006638,O00121021,Late delivery,2025-01-05
R0006639,O00121040,Damaged item,2024-09-17
R0006640,O00121077,Wrong item,2023-06-21
R0006641,O00121102,Damaged item,2025-01-04
R0006642,O00121103,Damaged item,2025-02-15
R0006643,O00121105,Late delivery,2025-05-06
R0006644,O00121185,Changed mind,2024-03-23
R0006645,O00121194,Damaged item,2025-10-02
R0006646,O00121199,Late delivery,2025-12-27
R0006647,O00121206,Size issue,2025-01-23
R0006648,O00121211,Late delivery,2025-09-10
R0006649,O00121224,Damaged item,2025-12-17
R0006650,O00121339,Damaged item,2024-09-09
R0006651,O00121368,Changed mind,2024-07-23
R0006652,O00121379,Size issue,2025-10-10
R0006653,O00121387,Quality issue,2025-12-19
R0006654,O00121389,Damaged item,2024-09-12
R0006655,O00121398,Late delivery,2025-07-18
R0006656,O00121427,Size issue,2024-12-23
R0006657,O00121432,Wrong item,2026-01-07
R0006658,O00121436,Late delivery,2025-01-14
R0006659,O00121447,Late delivery,2025-01-18
R0006660,O00121453,Changed mind,2025-08-27
R0006661,O00121468,Late delivery,2026-01-08
R0006662,O00121470,Late delivery,2025-12-03
R0006663,O00121484,Size issue,2023-02-26
R0006664,O00121506,Damaged item,2025-06-18
R0006665,O00121516,Damaged item,2025-04-21
R0006666,O00121524,Wrong item,2023-03-29
R0006667,O00121537,Damaged item,2024-01-08
R0006668,O00121554,Late delivery,2023-08-11
R0006669,O00121560,Damaged item,2024-12-06
R0006670,O00121561,Wrong item,2025-01-22
R0006671,O00121562,Changed mind,2024-02-28
R0006672,O00121579,Damaged item,2025-12-15
R0006673,O00121581,Size issue,2025-12-14
R0006674,O00121606,Late delivery,2025-08-19
R0006675,O00121621,Late delivery,2025-02-03
R0006676,O00121622,Changed mind,2025-02-18
R0006677,O00121623,Late delivery,2025-06-04
R0006678,O00121626,Damaged item,2025-10-24
R0006679,O00121649,Changed mind,2023-12-03
R0006680,O00121651,Changed mind,2024-09-14
R0006681,O00121663,Quality issue,2025-12-28
R0006682,O00121687,Damaged item,2025-05-12
R0006683,O00121693,Wrong item,2025-02-01
R0006684,O00121704,Damaged item,2025-12-16
R0006685,O00121733,Wrong item,2025-02-08
R0006686,O00121750,Quality issue,2025-07-12
R0006687,O00121778,Size issue,2023-10-21
R0006688,O00121796,Quality issue,2023-03-22
R0006689,O00121825,Quality issue,2024-11-16
R0006690,O00121828,Quality issue,2025-09-19
R0006691,O00121845,Wrong item,2026-01-02
R0006692,O00121889,Damaged item,2025-10-28
R0006693,O00121891,Changed mind,2024-08-22
R0006694,O00121907,Damaged item,2025-01-24
R0006695,O00121941,Quality issue,2024-07-18
R0006696,O00121966,Damaged item,2024-09-19
R0006697,O00121984,Wrong item,2025-12-17
R0006698,O00122002,Size issue,2026-01-11
R0006699,O00122055,Damaged item,2025-09-20
R0006700,O00122059,Changed mind,2024-10-28
R0006701,O00122063,Wrong item,2025-06-18
R0006702,O00122083,Quality issue,2023-07-30
R0006703,O00122085,Wrong item,2023-11-25
R0006704,O00122087,Wrong item,2025-01-27
R0006705,O00122092,Late delivery,2023-07-09
R0006706,O00122100,Wrong item,2025-03-04
R0006707,O00122134,Wrong item,2025-12-25
R0006708,O00122146,Late delivery,2024-01-16
R0006709,O00122148,Late delivery,2024-11-30
R0006710,O00122158,Size issue,2024-11-18
R0006711,O00122160,Late delivery,2024-12-02
R0006712,O00122195,Late delivery,2025-12-03
R0006713,O00122211,Damaged item,2025-11-08
R0006714,O00122217,Late delivery,2025-03-27
R0006715,O00122218,Size issue,2023-04-03
R0006716,O00122219,Late delivery,2025-12-02
R0006717,O00122234,Wrong item,2024-12-30
R0006718,O00122271,Late delivery,2023-08-25
R0006719,O00122279,Damaged item,2023-12-20
R0006720,O00122320,Quality issue,2025-12-21
R0006721,O00122347,Wrong item,2026-01-20
R0006722,O00122357,Damaged item,2025-04-25
R0006723,O00122380,Changed mind,2026-01-18
R0006724,O00122382,Late delivery,2025-11-02
R0006725,O00122386,Late delivery,2025-11-13
R0006726,O00122391,Size issue,2024-03-22
R0006727,O00122401,Size issue,2026-01-07
R0006728,O00122455,Quality issue,2024-12-16
R0006729,O00122460,Late delivery,2025-11-26
R0006730,O00122500,Quality issue,2025-07-28
R0006731,O00122516,Quality issue,2025-03-03
R0006732,O00122549,Size issue,2023-10-24
R0006733,O00122574,Damaged item,2023-06-06
R0006734,O00122586,Changed mind,2024-11-20
R0006735,O00122598,Quality issue,2025-03-29
R0006736,O00122609,Quality issue,2023-11-17
R0006737,O00122714,Changed mind,2025-12-14
R0006738,O00122726,Size issue,2025-12-12
R0006739,O00122745,Late delivery,2024-02-14
R0006740,O00122753,Size issue,2024-12-15
R0006741,O00122766,Damaged item,2024-04-29
R0006742,O00122792,Damaged item,2025-04-13
R0006743,O00122799,Damaged item,2025-06-04
R0006744,O00122813,Quality issue,2025-09-01
R0006745,O00122863,Changed mind,2025-12-09
R0006746,O00122892,Damaged item,2025-08-31
R0006747,O00122906,Damaged item,2025-10-31
R0006748,O00122913,Late delivery,2025-10-08
R0006749,O00122939,Late delivery,2024-03-16
R0006750,O00122972,Damaged item,2024-08-03
R0006751,O00123024,Damaged item,2024-10-19
R0006752,O00123025,Changed mind,2024-12-03
R0006753,O00123029,Changed mind,2025-12-04
R0006754,O00123049,Damaged item,2025-07-01
R0006755,O00123056,Quality issue,2024-06-16
R0006756,O00123073,Damaged item,2025-09-08
R0006757,O00123107,Wrong item,2025-09-10
R0006758,O00123147,Late delivery,2024-11-29
R0006759,O00123167,Quality issue,2023-05-04
R0006760,O00123170,Damaged item,2023-12-29
R0006761,O00123205,Size issue,2026-01-12
R0006762,O00123261,Changed mind,2026-01-15
R0006763,O00123301,Quality issue,2025-11-14
R0006764,O00123319,Damaged item,2025-11-08
R0006765,O00123380,Damaged item,2025-09-05
R0006766,O00123389,Damaged item,2024-09-09
R0006767,O00123400,Damaged item,2023-02-06
R0006768,O00123418,Wrong item,2024-11-20
R0006769,O00123422,Quality issue,2026-01-09
R0006770,O00123426,Quality issue,2024-11-09
R0006771,O00123451,Wrong item,2025-02-01
R0006772,O00123465,Late delivery,2025-05-29
R0006773,O00123467,Changed mind,2025-11-14
R0006774,O00123468,Wrong item,2026-01-16
R0006775,O00123488,Late delivery,2026-01-12
R0006776,O00123506,Wrong item,2025-11-03
R0006777,O00123540,Late delivery,2025-11-30
R0006778,O00123554,Size issue,2025-12-04
R0006779,O00123566,Changed mind,2023-12-29
R0006780,O00123582,Quality issue,2025-11-28
R0006781,O00123585,Size issue,2025-08-31
R0006782,O00123598,Late delivery,2025-09-14
R0006783,O00123650,Damaged item,2025-06-22
R0006784,O00123659,Changed mind,2024-04-04
R0006785,O00123663,Wrong item,2025-07-29
R0006786,O00123701,Damaged item,2024-08-11
R0006787,O00123710,Quality issue,2025-04-23
R0006788,O00123711,Quality issue,2025-07-15
R0006789,O00123730,Damaged item,2025-09-04
R0006790,O00123738,Wrong item,2025-07-10
R0006791,O00123793,Changed mind,2026-01-01
R0006792,O00123794,Wrong item,2025-12-27
R0006793,O00123818,Quality issue,2025-04-04
R0006794,O00123827,Damaged item,2024-06-11
R0006795,O00123831,Wrong item,2024-10-02
R0006796,O00123833,Quality issue,2024-10-18
R0006797,O00123883,Late delivery,2025-09-22
R0006798,O00123927,Quality issue,2025-12-01
R0006799,O00123956,Late delivery,2025-08-26
R0006800,O00123970,Damaged item,2025-08-20
R0006801,O00124013,Changed mind,2025-06-13
R0006802,O00124016,Wrong item,2025-09-10
R0006803,O00124021,Size issue,2024-01-13
R0006804,O00124048,Quality issue,2025-08-03
R0006805,O00124068,Changed mind,2024-11-15
R0006806,O00124077,Quality issue,2025-08-15
R0006807,O00124081,Quality issue,2025-01-01
R0006808,O00124082,Quality issue,2025-07-23
R0006809,O00124084,Size issue,2024-04-30
R0006810,O00124087,Changed mind,2025-05-10
R0006811,O00124088,Changed mind,2023-04-27
R0006812,O00124100,Late delivery,2024-10-27
R0006813,O00124101,Size issue,2024-11-14
R0006814,O00124103,Wrong item,2024-12-09
R0006815,O00124110,Quality issue,2025-02-26
R0006816,O00124114,Size issue,2025-06-30
R0006817,O00124142,Late delivery,2025-08-24
R0006818,O00124172,Changed mind,2026-01-09
R0006819,O00124176,Changed mind,2025-10-25
R0006820,O00124207,Wrong item,2026-01-16
R0006821,O00124226,Late delivery,2025-08-07
R0006822,O00124255,Late delivery,2024-05-29
R0006823,O00124258,Wrong item,2024-09-01
R0006824,O00124259,Damaged item,2024-10-06
R0006825,O00124263,Size issue,2024-12-24
R0006826,O00124277,Quality issue,2025-07-31
R0006827,O00124302,Damaged item,2025-01-19
R0006828,O00124318,Late delivery,2025-12-30
R0006829,O00124328,Late delivery,2025-03-26
R0006830,O00124347,Late delivery,2024-05-19
R0006831,O00124364,Late delivery,2024-11-16
R0006832,O00124369,Late delivery,2024-10-06
R0006833,O00124376,Quality issue,2025-12-04
R0006834,O00124394,Quality issue,2024-10-11
R0006835,O00124398,Late delivery,2024-12-06
R0006836,O00124400,Size issue,2025-06-30
R0006837,O00124420,Size issue,2024-06-15
R0006838,O00124422,Quality issue,2025-03-12
R0006839,O00124455,Wrong item,2025-09-18
R0006840,O00124481,Quality issue,2025-08-10
R0006841,O00124482,Quality issue,2025-08-10
R0006842,O00124518,Damaged item,2025-12-31
R0006843,O00124538,Size issue,2024-10-08
R0006844,O00124541,Wrong item,2024-12-20
R0006845,O00124546,Damaged item,2025-12-12
R0006846,O00124547,Changed mind,2024-09-07
R0006847,O00124552,Wrong item,2026-01-24
R0006848,O00124560,Size issue,2024-12-07
R0006849,O00124571,Late delivery,2026-01-18
R0006850,O00124614,Damaged item,2024-05-28
R0006851,O00124637,Size issue,2025-01-09
R0006852,O00124656,Late delivery,2025-09-18
R0006853,O00124665,Size issue,2025-12-05
R0006854,O00124673,Quality issue,2024-12-04
R0006855,O00124675,Quality issue,2025-12-31
R0006856,O00124785,Late delivery,2026-01-17
R0006857,O00124800,Damaged item,2025-12-26
R0006858,O00124806,Changed mind,2023-08-09
R0006859,O00124840,Wrong item,2025-12-04
R0006860,O00124847,Late delivery,2025-01-14
R0006861,O00124859,Quality issue,2025-05-29
R0006862,O00124865,Damaged item,2025-11-22
R0006863,O00124912,Size issue,2025-07-05
R0006864,O00124953,Size issue,2024-11-21
R0006865,O00124956,Damaged item,2025-07-08
R0006866,O00124995,Changed mind,2026-01-10
R0006867,O00125036,Quality issue,2024-12-08
R0006868,O00125055,Late delivery,2024-09-04
R0006869,O00125060,Size issue,2025-08-22
R0006870,O00125061,Wrong item,2025-09-28
R0006871,O00125069,Damaged item,2024-08-14
R0006872,O00125081,Wrong item,2024-11-16
R0006873,O00125091,Changed mind,2024-03-05
R0006874,O00125104,Damaged item,2025-11-03
R0006875,O00125124,Wrong item,2025-06-11
R0006876,O00125139,Size issue,2025-03-16
R0006877,O00125158,Wrong item,2025-08-27
R0006878,O00125168,Changed mind,2024-03-24
R0006879,O00125178,Damaged item,2025-01-30
R0006880,O00125227,Quality issue,2025-07-20
R0006881,O00125235,Late delivery,2024-11-24
R0006882,O00125263,Late delivery,2024-12-31
R0006883,O00125268,Quality issue,2025-07-22
R0006884,O00125290,Damaged item,2024-07-27
R0006885,O00125331,Damaged item,2025-04-09
R0006886,O00125335,Size issue,2025-12-30
R0006887,O00125391,Wrong item,2024-07-07
R0006888,O00125412,Wrong item,2026-01-07
R0006889,O00125414,Wrong item,2025-01-06
R0006890,O00125430,Damaged item,2025-05-03
R0006891,O00125477,Late delivery,2025-08-17
R0006892,O00125486,Changed mind,2023-06-28
R0006893,O00125489,Wrong item,2024-01-12
R0006894,O00125494,Changed mind,2025-11-07
R0006895,O00125503,Changed mind,2024-09-26
R0006896,O00125519,Late delivery,2024-11-08
R0006897,O00125565,Quality issue,2024-08-03
R0006898,O00125566,Late delivery,2024-10-29
R0006899,O00125568,Quality issue,2024-11-27
R0006900,O00125589,Damaged item,2025-08-17
R0006901,O00125591,Late delivery,2025-12-30
R0006902,O00125626,Changed mind,2025-11-04
R0006903,O00125648,Late delivery,2025-01-07
R0006904,O00125653,Changed mind,2025-10-23
R0006905,O00125668,Changed mind,2026-01-05
R0006906,O00125716,Late delivery,2025-11-29
R0006907,O00125729,Changed mind,2025-12-06
R0006908,O00125730,Size issue,2025-12-13
R0006909,O00125770,Wrong item,2026-01-07
R0006910,O00125772,Wrong item,2025-01-16
R0006911,O00125775,Wrong item,2026-01-02
R0006912,O00125806,Quality issue,2024-10-08
R0006913,O00125808,Late delivery,2024-12-23
R0006914,O00125809,Size issue,2024-12-31
R0006915,O00125811,Changed mind,2025-01-25
R0006916,O00125817,Late delivery,2025-12-04
R0006917,O00125839,Wrong item,2023-07-26
R0006918,O00125871,Size issue,2025-12-28
R0006919,O00125907,Damaged item,2024-11-16
R0006920,O00125930,Wrong item,2024-06-24
R0006921,O00125949,Quality issue,2025-11-02
R0006922,O00125984,Wrong item,2023-11-12
R0006923,O00125996,Damaged item,2024-12-25
R0006924,O00126017,Quality issue,2025-09-28
R0006925,O00126023,Size issue,2024-10-06
R0006926,O00126042,Late delivery,2025-06-11
R0006927,O00126046,Late delivery,2025-09-22
R0006928,O00126053,Late delivery,2025-12-29
R0006929,O00126081,Changed mind,2025-09-03
R0006930,O00126083,Damaged item,2025-11-27
R0006931,O00126085,Wrong item,2025-12-31
R0006932,O00126088,Wrong item,2024-09-27
R0006933,O00126097,Wrong item,2024-09-06
R0006934,O00126099,Late delivery,2026-01-14
R0006935,O00126174,Quality issue,2025-12-19
R0006936,O00126176,Size issue,2026-01-05
R0006937,O00126235,Late delivery,2025-11-09
R0006938,O00126274,Late delivery,2024-11-28
R0006939,O00126301,Wrong item,2026-01-20
R0006940,O00126310,Quality issue,2023-12-06
R0006941,O00126325,Quality issue,2025-10-10
R0006942,O00126340,Late delivery,2023-12-15
R0006943,O00126343,Size issue,2024-08-12
R0006944,O00126368,Size issue,2024-11-12
R0006945,O00126374,Size issue,2026-01-17
R0006946,O00126405,Changed mind,2024-10-02
R0006947,O00126431,Quality issue,2025-02-10
R0006948,O00126505,Quality issue,2023-05-04
R0006949,O00126520,Changed mind,2025-04-05
R0006950,O00126531,Size issue,2025-11-15
R0006951,O00126533,Quality issue,2025-12-10
R0006952,O00126547,Size issue,2024-12-17
R0006953,O00126567,Late delivery,2023-06-12
R0006954,O00126573,Late delivery,2026-01-10
R0006955,O00126578,Late delivery,2025-04-16
